word,PMI_Pos,PMI_Neg,PMI_Diff,freq_total,freq_pos,freq_neg
hlaziya,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ubuye,1.2213950517558412,0.0,1.2213950517558412,3,3,0
usekele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
mame,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kuphinde,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kwandise,1.2213950517558412,0.0,1.2213950517558412,1,1,0
nazo,1.2213950517558412,0.0,1.2213950517558412,3,3,0
zihlale,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zize,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zidle,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kudla,1.2213950517558412,0.0,1.2213950517558412,1,1,0
akuphekile,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ikati,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zinhlobo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zobuciko,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uzobona,1.2213950517558412,0.0,1.2213950517558412,1,1,0
isimanga,1.2213950517558412,0.0,1.2213950517558412,1,1,0
veza,1.2213950517558412,0.0,1.2213950517558412,1,1,0
okungumehluko,1.2213950517558412,0.0,1.2213950517558412,1,1,0
abalulungiselele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
abangalulungiselele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
wabaleka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ubuqiniso,1.2213950517558412,0.0,1.2213950517558412,1,1,0
obuqukethwe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
umusho,1.2213950517558412,0.0,1.2213950517558412,1,1,0
hlanganisa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
igceke,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kwenkulumo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kahlakanyane,1.2213950517558412,0.0,1.2213950517558412,1,1,0
tshobe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
yalowo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kunjengoba,1.2213950517558412,0.0,1.2213950517558412,1,1,0
obhalwe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lomuzi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
womqashi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lidonsa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
msebenzi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
osebenza,1.2213950517558412,0.0,1.2213950517558412,2,2,0
ngisho,1.2213950517558412,0.0,1.2213950517558412,4,4,0
likhipha,1.2213950517558412,0.0,1.2213950517558412,1,1,0
umkhovu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
etsheni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
igijima,1.2213950517558412,0.0,1.2213950517558412,1,1,0
isitatimende,1.2213950517558412,0.0,1.2213950517558412,1,1,0
esingenhla,1.2213950517558412,0.0,1.2213950517558412,1,1,0
nenkosana,1.2213950517558412,0.0,1.2213950517558412,1,1,0
nokulalela,1.2213950517558412,0.0,1.2213950517558412,1,1,0
udlule,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ayiyekile,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukuqalaza,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ikakhulukazi,1.2213950517558412,0.0,1.2213950517558412,3,3,0
sihlanganiswe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngumsebenzi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kunye,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kubili,1.2213950517558412,0.0,1.2213950517558412,1,1,0
usubabiza,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ingekho,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kunganjani,1.2213950517558412,0.0,1.2213950517558412,1,1,0
bafune,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kuyajabulisa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ziyothi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
inhlonipho,1.2213950517558412,0.0,1.2213950517558412,1,1,0
yokudembesela,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kuyavusana,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uyakhuleka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uyakuthanda,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngokweqiniso,1.2213950517558412,0.0,1.2213950517558412,1,1,0
yena,1.2213950517558412,0.0,1.2213950517558412,1,1,0
enigodlelana,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uthathiwe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
esikhungweni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uyoqala,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngonyaka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ozayo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
namathuba,1.2213950517558412,0.0,1.2213950517558412,1,1,0
omsebenzi,1.2213950517558412,0.0,1.2213950517558412,2,2,0
kuxoshwe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
okufunda,1.2213950517558412,0.0,1.2213950517558412,2,2,0
ngokuhlanganyela,1.2213950517558412,0.0,1.2213950517558412,1,1,0
salo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kulele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
usokhaya,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uziphumulele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
elawunji,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ulokhu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ebuka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
iwashi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngokusetshenziswa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kwesisho,1.2213950517558412,0.0,1.2213950517558412,1,1,0
esibhalwe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngokweminyaka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
njengophawu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lokukhombisa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
iqhaza,1.2213950517558412,0.0,1.2213950517558412,1,1,0
elalibamba,1.2213950517558412,0.0,1.2213950517558412,1,1,0
laziwe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
yizizukulwane,1.2213950517558412,0.0,1.2213950517558412,1,1,0
esihlakaleni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
yasuka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngelikhulu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ijubane,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngasemfuleni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lwamagugu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
singalugubha,1.2213950517558412,0.0,1.2213950517558412,1,1,0
yezizathu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
yobungani,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngezizukulwane,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zinsuku,1.2213950517558412,0.0,1.2213950517558412,1,1,0
sekunamaqoqo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kuhle,1.2213950517558412,0.0,1.2213950517558412,2,2,0
kufundwa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngamaqembu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kubuyekezwa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kwabelwana,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngolwazi,1.2213950517558412,0.0,1.2213950517558412,3,3,0
olutholakele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kulolu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
hambo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
nezinto,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ezibalulekile,1.2213950517558412,0.0,1.2213950517558412,1,1,0
enizifundile,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ungadinwa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ungunobhala,1.2213950517558412,0.0,1.2213950517558412,1,1,0
wekomiti,1.2213950517558412,0.0,1.2213950517558412,1,1,0
likhunjulwe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
semfundo,1.2213950517558412,0.0,1.2213950517558412,2,2,0
ukuyobheka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
leli,1.2213950517558412,0.0,1.2213950517558412,3,3,0
hhashi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
okukhulunywa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
sekela,1.2213950517558412,0.0,1.2213950517558412,5,5,0
wawungenzenjani,1.2213950517558412,0.0,1.2213950517558412,2,2,0
wawungabhekana,1.2213950517558412,0.0,1.2213950517558412,2,2,0
bathola,1.2213950517558412,0.0,1.2213950517558412,1,1,0
nethuba,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lokuthenga,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ababekade,1.2213950517558412,0.0,1.2213950517558412,1,1,0
befisa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
bengenayo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
sizolekelela,1.2213950517558412,0.0,1.2213950517558412,1,1,0
oludingekayo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
sangakini,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ihlela,1.2213950517558412,0.0,1.2213950517558412,1,1,0
wokubungaza,1.2213950517558412,0.0,1.2213950517558412,1,1,0
yalesi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
sigceme,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ephumelele,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ehambisana,1.2213950517558412,0.0,1.2213950517558412,1,1,0
nalelo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
elibhalwe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kanjalo,1.2213950517558412,0.0,1.2213950517558412,2,2,0
nakwezinye,1.2213950517558412,0.0,1.2213950517558412,1,1,0
izinhlanga,1.2213950517558412,0.0,1.2213950517558412,4,4,0
lentsha,1.2213950517558412,0.0,1.2213950517558412,1,1,0
yangakini,1.2213950517558412,0.0,1.2213950517558412,1,1,0
umeme,1.2213950517558412,0.0,1.2213950517558412,1,1,0
isikhungo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kwaphela,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukuthanda,1.2213950517558412,0.0,1.2213950517558412,1,1,0
izinduna,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zesaba,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukwenanela,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngokuhleka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
khetha,1.2213950517558412,0.0,1.2213950517558412,1,1,0
elingenayo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
incazelo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
iphi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
njabulo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ohlale,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ubuya,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uqhamuka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
intsha,1.2213950517558412,0.0,1.2213950517558412,2,2,0
yesigceme,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ezizwe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zawo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
abungazwe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
esiphambilini,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngukuthi,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kwenzeka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
okuthile,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kimina,1.2213950517558412,0.0,1.2213950517558412,1,1,0
mhla,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngiqala,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukukubona,1.2213950517558412,0.0,1.2213950517558412,1,1,0
wawo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ungashabalali,1.2213950517558412,0.0,1.2213950517558412,1,1,0
befuna,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukuhlala,1.2213950517558412,0.0,1.2213950517558412,3,3,0
abamthande,1.2213950517558412,0.0,1.2213950517558412,1,1,0
yizo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ungakhohlwa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukuzinika,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngamanye,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukwamukeleka,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngomoya,1.2213950517558412,0.0,1.2213950517558412,1,1,0
omuhle,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ubabona,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zinhle,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zinhlanga,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngezindlela,1.2213950517558412,0.0,1.2213950517558412,1,1,0
bayaluthokozela,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ebhalwe,1.2213950517558412,0.0,1.2213950517558412,1,1,0
hlelo,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kwazise,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ziqhenye,1.2213950517558412,0.0,1.2213950517558412,1,1,0
waseningizimu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
kanje,1.2213950517558412,0.0,1.2213950517558412,1,1,0
seqophelweni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
eliphezulu,1.2213950517558412,0.0,1.2213950517558412,1,1,0
okwamanje,1.2213950517558412,0.0,1.2213950517558412,1,1,0
zama,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukuqoqa,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ekamelweni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
lakho,1.2213950517558412,0.0,1.2213950517558412,4,4,0
uthatha,1.2213950517558412,0.0,1.2213950517558412,1,1,0
isitsha,1.2213950517558412,0.0,1.2213950517558412,1,1,0
obudla,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ngaso,1.2213950517558412,0.0,1.2213950517558412,1,1,0
ukubonani,1.2213950517558412,0.0,1.2213950517558412,1,1,0
uhulumeni,1.2213950517558412,0.0,1.2213950517558412,1,1,0
abasebancane,1.2213950517558412,0.0,1.2213950517558412,2,2,0
incwadi,0.8994669568684789,-0.21270863390714873,1.1121755907756277,5,4,1
ngaphandle,0.8994669568684789,-0.21270863390714873,1.1121755907756277,5,4,1
ngabe,0.4140401296982369,-0.6981354610773906,1.1121755907756274,7,4,1
impendulo,0.4140401296982369,-0.6981354610773906,1.1121755907756274,7,4,1
suku,1.0514700503135286,0.0,1.0514700503135286,9,8,0
mdlalo,1.0287499738134456,0.0,1.0287499738134456,8,7,0
xoxa,0.9990026304193933,0.0,0.9990026304193933,7,6,0
kulezi,0.9583606459220473,0.0,0.9583606459220473,6,5,0
bese,-0.3635674489653149,-1.2830979617985467,0.9195305128332318,21,7,2
isizinda,0.8994669568684789,0.0,0.8994669568684789,5,4,0
emhlabeni,0.8063575524769974,0.0,0.8063575524769974,4,3,0
nalesi,0.8063575524769974,0.0,0.8063575524769974,4,3,0
ethi,0.8063575524769974,0.0,0.8063575524769974,4,3,0
esitholakala,0.8063575524769974,0.0,0.8063575524769974,4,3,0
zakuleli,0.8063575524769974,0.0,0.8063575524769974,4,3,0
izakhamuzi,0.8063575524769974,0.0,0.8063575524769974,4,3,0
umculo,0.8063575524769974,0.0,0.8063575524769974,4,3,0
ngokugqamile,0.8063575524769974,0.0,0.8063575524769974,4,3,0
izincwadi,0.8063575524769974,0.0,0.8063575524769974,8,6,0
iqiniso,0.8063575524769974,0.0,0.8063575524769974,4,3,0
simo,0.8063575524769974,0.0,0.8063575524769974,4,3,0
lo,0.7359682245855994,0.0,0.7359682245855994,7,5,0
ekhaya,0.7359682245855994,0.0,0.7359682245855994,7,5,0
nawe,0.22139505175584123,-0.4757430397409427,0.697138091496784,6,3,1
kukhona,-0.0009973695806067483,-0.6981354610773906,0.6971380914967839,7,3,1
indlela,-0.0009973695806067483,-0.6981354610773906,0.6971380914967839,7,3,1
indikimba,0.48442945758963496,-0.21270863390714873,0.6971380914967837,5,3,1
kulesi,-0.515570542410365,-1.2127086339071487,0.6971380914967836,10,3,1
le,-0.1936424475230026,-0.8907805390197862,0.6971380914967835,16,6,2
ngalo,0.6364325510346849,0.0,0.6364325510346849,3,2,0
amazwi,0.6364325510346849,0.0,0.6364325510346849,3,2,0
lapha,0.6364325510346849,0.0,0.6364325510346849,3,2,0
ukubona,0.6364325510346849,0.0,0.6364325510346849,3,2,0
amehlo,0.6364325510346849,0.0,0.6364325510346849,3,2,0
ngenkathi,0.6364325510346849,0.0,0.6364325510346849,3,2,0
abanye,0.6364325510346849,0.0,0.6364325510346849,3,2,0
abafundi,0.6364325510346849,0.0,0.6364325510346849,3,2,0
phawula,0.6364325510346849,0.0,0.6364325510346849,3,2,0
ngekhono,0.6364325510346849,0.0,0.6364325510346849,3,2,0
lonke,0.6364325510346849,0.0,0.6364325510346849,3,2,0
bomlomo,0.6364325510346849,0.0,0.6364325510346849,3,2,0
ngalolu,0.6364325510346849,0.0,0.6364325510346849,3,2,0
kwesinye,0.6364325510346849,0.0,0.6364325510346849,3,2,0
umsebenzi,0.6364325510346849,0.0,0.6364325510346849,6,4,0
kokuba,0.48442945758963496,0.0,0.48442945758963496,5,3,0
wonke,0.48442945758963496,0.0,0.48442945758963496,5,3,0
wena,0.22139505175584123,-0.21270863390714873,0.43410368566298996,10,5,2
wakho,-0.1571165714978887,-0.5912202571608787,0.43410368566298996,13,5,2
lokho,0.5433231466432037,0.1092194609802138,0.4341036856629899,8,5,2
imali,0.4140401296982369,0.0,0.4140401296982369,7,4,0
',0.3469259338397001,0.0,0.3469259338397001,11,6,0
impela,0.22139505175584123,0.0,0.22139505175584123,2,1,0
amanzi,0.22139505175584123,0.0,0.22139505175584123,2,1,0
kumlingiswa,0.22139505175584123,0.0,0.22139505175584123,2,1,0
kuveza,0.22139505175584123,0.0,0.22139505175584123,2,1,0
igama,0.22139505175584123,0.0,0.22139505175584123,2,1,0
kungena,0.22139505175584123,0.0,0.22139505175584123,2,1,0
kanjani,0.22139505175584123,0.0,0.22139505175584123,6,3,0
ekwethuleni,0.22139505175584123,0.0,0.22139505175584123,2,1,0
konke,0.22139505175584123,0.0,0.22139505175584123,2,1,0
akukho,0.22139505175584123,0.0,0.22139505175584123,2,1,0
samanje,0.22139505175584123,0.0,0.22139505175584123,4,2,0
zokufunda,0.22139505175584123,0.0,0.22139505175584123,2,1,0
ingafuni,0.22139505175584123,0.0,0.22139505175584123,2,1,0
umcimbi,0.22139505175584123,0.0,0.22139505175584123,2,1,0
ulimi,0.22139505175584123,0.0,0.22139505175584123,2,1,0
walolu,0.22139505175584123,0.0,0.22139505175584123,2,1,0
izimpahla,0.22139505175584123,0.0,0.22139505175584123,2,1,0
hlobo,0.22139505175584123,0.0,0.22139505175584123,2,1,0
kule,0.22139505175584123,0.0,0.22139505175584123,4,2,0
zibongo,0.22139505175584123,0.0,0.22139505175584123,2,1,0
esithi,0.22139505175584123,0.0,0.22139505175584123,2,1,0
imibuzo,0.22139505175584123,0.0,0.22139505175584123,14,7,0
indawo,0.22139505175584123,0.0,0.22139505175584123,2,1,0
thina,0.22139505175584123,0.0,0.22139505175584123,4,2,0
ngwazi,0.22139505175584123,0.0,0.22139505175584123,2,1,0
izithombe,0.22139505175584123,0.0,0.22139505175584123,2,1,0
yize,0.22139505175584123,0.0,0.22139505175584123,2,1,0
imibhalo,0.22139505175584123,0.0,0.22139505175584123,2,1,0
phela,0.22139505175584123,0.0,0.22139505175584123,6,3,0
naye,0.22139505175584123,0.0,0.22139505175584123,2,1,0
bafika,0.22139505175584123,0.0,0.22139505175584123,2,1,0
mcimbi,0.22139505175584123,0.0,0.22139505175584123,2,1,0
mbusi,0.22139505175584123,0.0,0.22139505175584123,2,1,0
ukuthini,0.22139505175584123,0.0,0.22139505175584123,2,1,0
buthule,0.22139505175584123,0.0,0.22139505175584123,2,1,0
yaqhubeka,0.22139505175584123,0.0,0.22139505175584123,2,1,0
kangaka,0.22139505175584123,0.0,0.22139505175584123,2,1,0
wabo,0.22139505175584123,0.0,0.22139505175584123,2,1,0
bami,0.22139505175584123,0.0,0.22139505175584123,2,1,0
abazikhethelayo,0.22139505175584123,0.0,0.22139505175584123,2,1,0
akube,0.22139505175584123,0.0,0.22139505175584123,2,1,0
okwenzekayo,0.22139505175584123,0.0,0.22139505175584123,2,1,0
onjani,0.22139505175584123,0.0,0.22139505175584123,2,1,0
njengomlingiswa,0.22139505175584123,0.0,0.22139505175584123,2,1,0
amveza,0.22139505175584123,0.0,0.22139505175584123,2,1,0
abhalwe,0.22139505175584123,0.0,0.22139505175584123,2,1,0
afrika,0.22139505175584123,0.0,0.22139505175584123,2,1,0
wakuleli,0.22139505175584123,0.0,0.22139505175584123,2,1,0
ukuthula,0.22139505175584123,0.0,0.22139505175584123,2,1,0
wale,0.22139505175584123,0.0,0.22139505175584123,2,1,0
usuku,0.22139505175584123,0.0,0.22139505175584123,2,1,0
ubhekise,0.22139505175584123,0.0,0.22139505175584123,4,2,0
ngomuntu,0.22139505175584123,0.0,0.22139505175584123,2,1,0
ilanga,0.22139505175584123,0.0,0.22139505175584123,2,1,0
ngelinye,0.22139505175584123,0.0,0.22139505175584123,2,1,0
ngokuphimisa,0.22139505175584123,0.0,0.22139505175584123,2,1,0
amanqe,0.22139505175584123,0.0,0.22139505175584123,2,1,0
wenza,0.22139505175584123,0.0,0.22139505175584123,2,1,0
senze,0.22139505175584123,0.0,0.22139505175584123,2,1,0
nsuku,0.22139505175584123,0.0,0.22139505175584123,2,1,0
ndaba,0.22139505175584123,0.0,0.22139505175584123,2,1,0
sale,0.22139505175584123,0.0,0.22139505175584123,2,1,0
kuxhumana,0.22139505175584123,0.0,0.22139505175584123,2,1,0
esangweni,0.22139505175584123,0.0,0.22139505175584123,2,1,0
otholakala,0.22139505175584123,0.0,0.22139505175584123,2,1,0
phakathi,0.22139505175584123,0.0,0.22139505175584123,4,2,0
lezi,-0.10053304313152116,-0.21270863390714873,0.11217559077562757,5,2,1
yabo,-0.10053304313152116,-0.21270863390714873,0.11217559077562757,5,2,1
lutho,-0.10053304313152116,-0.21270863390714873,0.11217559077562757,5,2,1
ufuna,0.6364325510346849,0.5242569602590573,0.11217559077562755,3,2,1
emsebenzini,0.6364325510346849,0.5242569602590573,0.11217559077562755,3,2,1
udweshu,0.6364325510346849,0.5242569602590573,0.11217559077562755,3,2,1
ukuqonda,0.6364325510346849,0.5242569602590573,0.11217559077562755,3,2,1
laba,0.6364325510346849,0.5242569602590573,0.11217559077562755,3,2,1
enhle,0.6364325510346849,0.5242569602590573,0.11217559077562755,3,2,1
ephakeme,0.6364325510346849,0.5242569602590573,0.11217559077562755,3,2,1
yombhali,0.05147005031352862,-0.06070554046209891,0.11217559077562753,9,4,2
abantu,-0.30216690430117193,-0.41434249507679943,0.1121755907756275,23,8,4
lesi,-0.5859598703017631,-0.6981354610773906,0.11217559077562744,7,2,1
ngaphambi,0.22139505175584123,0.1092194609802138,0.11217559077562743,8,4,2
empilweni,0.22139505175584123,0.1092194609802138,0.11217559077562743,4,2,1
inkosana,0.22139505175584123,0.1092194609802138,0.11217559077562743,4,2,1
ukwazi,0.22139505175584123,0.1092194609802138,0.11217559077562743,4,2,1
angazi,0.22139505175584123,0.1092194609802138,0.11217559077562743,4,2,1
kube,0.4140401296982369,0.3018645389226095,0.11217559077562739,7,4,2
ekhuliswa,0.0,0.0,0.0,1,0,0
enjani,0.0,0.0,0.0,1,0,0
benginikhokhelelani,0.0,0.0,0.0,1,0,0
kuso,0.0,0.0,0.0,1,0,0
ofunda,0.0,0.0,0.0,1,0,0
yimbizo,0.0,0.0,0.0,1,0,0
ushaka,0.0,0.0,0.0,1,0,0
nomcondo,0.0,0.0,0.0,1,0,0
ngokwami,0.0,0.0,0.0,1,0,0
engikunika,0.0,0.0,0.0,1,0,0
yile,0.0,0.0,0.0,1,0,0
kholwa,0.0,0.0,0.0,1,0,0
inkomo,0.0,0.0,0.0,2,0,0
iphephandaba,0.0,0.0,0.0,1,0,0
oluningi,0.0,0.0,0.0,1,0,0
sebeyazi,0.0,0.0,0.0,1,0,0
sesadlula,0.0,0.0,0.0,1,0,0
wafunga,0.0,0.0,0.0,1,0,0
awusoze,0.0,0.0,0.0,1,0,0
eziyisihlanu,0.0,0.0,0.0,2,0,0
ngezinyanga,0.0,0.0,0.0,2,0,0
kuphi,0.0,0.0,0.0,1,0,0
ulibhekisa,0.0,0.0,0.0,1,0,0
useyobuzwa,0.0,0.0,0.0,1,0,0
esikhokhelwayo,0.0,0.0,0.0,1,0,0
ishisa,0.0,0.0,0.0,1,0,0
mpahla,0.0,0.0,0.0,1,0,0
ukudlulisa,0.0,0.0,0.0,1,0,0
yazo,0.0,0.0,0.0,1,0,0
nefosholo,0.0,0.0,0.0,1,0,0
ipiki,0.0,0.0,0.0,1,0,0
kukhala,0.0,0.0,0.0,1,0,0
aphuziswe,0.0,0.0,0.0,1,0,0
angeniswe,0.0,0.0,0.0,1,0,0
isiyoyalela,0.0,0.0,0.0,1,0,0
yekhaya,0.0,0.0,0.0,1,0,0
inhloko,0.0,0.0,0.0,1,0,0
ngikhuluma,0.0,0.0,0.0,1,0,0
ingani,0.0,0.0,0.0,1,0,0
ukwakha,0.0,0.0,0.0,1,0,0
ozisebenzisile,0.0,0.0,0.0,1,0,0
izindlela,0.0,0.0,0.0,2,0,0
ongamazi,0.0,0.0,0.0,1,0,0
ungamngenisa,0.0,0.0,0.0,1,0,0
ikhuliswa,0.0,0.0,0.0,1,0,0
iyinkomo,0.0,0.0,0.0,1,0,0
uthi,0.0,0.0,0.0,2,0,0
esiseduze,0.0,0.0,0.0,1,0,0
esitolo,0.0,0.0,0.0,1,0,0
ngezimpelasonto,0.0,0.0,0.0,1,0,0
lokusebenza,0.0,0.0,0.0,1,0,0
itoho,0.0,0.0,0.0,1,0,0
uthini,0.0,0.0,0.0,1,0,0
isakhiwo,0.0,0.0,0.0,1,0,0
lomlandi,0.0,0.0,0.0,1,0,0
qala,0.0,0.0,0.0,1,0,0
kwemoto,0.0,0.0,0.0,1,0,0
ngaphansi,0.0,0.0,0.0,1,0,0
phuma,0.0,0.0,0.0,1,0,0
ezincwadini,0.0,0.0,0.0,1,0,0
lutholakala,0.0,0.0,0.0,1,0,0
ngemijovo,0.0,0.0,0.0,1,0,0
ongaziyo,0.0,0.0,0.0,1,0,0
uwena,0.0,0.0,0.0,1,0,0
iyashesha,0.0,0.0,0.0,1,0,0
yesimanje,0.0,0.0,0.0,1,0,0
ngesithombe,0.0,0.0,0.0,1,0,0
wabeba,0.0,0.0,0.0,1,0,0
wephephandaba,0.0,0.0,0.0,1,0,0
umthwebuli,0.0,0.0,0.0,1,0,0
eyisiminzi,0.0,0.0,0.0,1,0,0
esingenisweni,0.0,0.0,0.0,1,0,0
